predicted,targets,R_mean,R_min,R_max
5.0,9.0,0.13938400149345398,0.07791285961866379,0.20075878500938416
1.0,1.0,0.8174251914024353,0.7534074187278748,0.8812196254730225
3.0,1.0,0.7239956855773926,0.6566891074180603,0.7905138731002808
4.0,4.0,0.38570621609687805,0.3357813358306885,0.43376415967941284
7.0,7.0,1.1357948780059814,1.084670066833496,1.1862205266952515
5.0,5.0,0.3529052734375,0.33235517144203186,0.3752683997154236
7.0,7.0,0.14753635227680206,0.11266335844993591,0.18361712992191315
5.0,8.0,0.6583465337753296,0.5826098322868347,0.7320796251296997
1.0,0.0,0.14658448100090027,0.05881565809249878,0.235454261302948
9.0,9.0,1.0082414150238037,0.9780712127685547,1.0381420850753784
7.0,7.0,0.4703628718852997,0.3784027695655823,0.5626910924911499
2.0,2.0,0.1850527673959732,0.1270839273929596,0.2434501349925995
0.0,0.0,0.8577900528907776,0.8327815532684326,0.8829061985015869
6.0,6.0,1.315895915031433,1.2754127979278564,1.3578581809997559
6.0,6.0,0.05008528009057045,0.003966859541833401,0.09674565494060516
0.0,0.0,0.10785116255283356,0.03915177285671234,0.17547589540481567
3.0,3.0,0.4987773001194,0.46177583932876587,0.537613034248352
5.0,5.0,0.006121353711932898,0.004975656978785992,0.007309249602258205
6.0,4.0,0.1033572405576706,0.07195629924535751,0.13485530018806458
6.0,6.0,0.4647134244441986,0.40586212277412415,0.5200762152671814
5.0,5.0,0.21258285641670227,0.13355375826358795,0.29395464062690735
1.0,1.0,0.21078231930732727,0.16522029042243958,0.25641024112701416
5.0,5.0,0.5197122693061829,0.4421272873878479,0.5982820391654968
3.0,3.0,0.2895122766494751,0.21553458273410797,0.35787057876586914
0.0,0.0,0.7911585569381714,0.7471305131912231,0.8375507593154907
0.0,0.0,0.9640024900436401,0.9235543608665466,1.0054450035095215
0.0,0.0,0.6115009784698486,0.5578532218933105,0.6627649664878845
8.0,8.0,0.35084614157676697,0.3364256024360657,0.3653722405433655
1.0,1.0,0.18070589005947113,0.12342991679906845,0.23647543787956238
2.0,7.0,0.49741706252098083,0.43727347254753113,0.5586444139480591
3.0,3.0,0.181659996509552,0.11013088375329971,0.2551994323730469
7.0,7.0,0.09822367876768112,0.03441648930311203,0.1582152396440506
0.0,0.0,0.23515957593917847,0.1996181160211563,0.2710670232772827
5.0,5.0,0.1910732239484787,0.1510821282863617,0.22971133887767792
2.0,2.0,0.4649111032485962,0.41247472167015076,0.5170321464538574
1.0,1.0,0.055047355592250824,0.004871014039963484,0.10546021908521652
0.0,0.0,0.40863779187202454,0.3345523178577423,0.4803662896156311
5.0,5.0,0.6580971479415894,0.6422509551048279,0.6740944981575012
2.0,2.0,0.05922486260533333,0.01722758077085018,0.1026696264743805
5.0,5.0,0.9543973207473755,0.9371649026870728,0.9714649319648743
6.0,6.0,0.41659167408943176,0.3528834581375122,0.4814515709877014
5.0,5.0,1.1102397441864014,1.0590746402740479,1.1602693796157837
5.0,5.0,0.9772354960441589,0.9269980192184448,1.0267575979232788
1.0,9.0,0.14516568183898926,0.13678951561450958,0.15351785719394684
0.0,0.0,0.4586794972419739,0.40168628096580505,0.5145226716995239
4.0,4.0,0.520109236240387,0.4984048902988434,0.5406708121299744
0.0,0.0,0.353034108877182,0.32965797185897827,0.3774770498275757
3.0,8.0,0.5098139047622681,0.4946027398109436,0.5248723030090332
2.0,2.0,0.11254411190748215,0.0814797654747963,0.14284658432006836
2.0,8.0,0.28879714012145996,0.23426921665668488,0.3462093770503998
1.0,1.0,0.4681728482246399,0.4059238135814667,0.5347667336463928
3.0,3.0,0.5213019251823425,0.49696317315101624,0.543765127658844
5.0,8.0,0.5967378616333008,0.5508807301521301,0.6443303823471069
4.0,4.0,0.8650835156440735,0.8035297989845276,0.9263741374015808
2.0,2.0,0.5322304964065552,0.4915527105331421,0.5754610300064087
0.0,0.0,0.0294511541724205,0.004516790620982647,0.05472860857844353
6.0,6.0,0.20843075215816498,0.12676240503787994,0.28842657804489136
9.0,9.0,0.0738925039768219,0.03011997975409031,0.11874853074550629
2.0,7.0,0.8591200113296509,0.8028544187545776,0.9110671281814575
8.0,9.0,0.012501038610935211,0.000498441222589463,0.024056345224380493
8.0,8.0,0.10253365337848663,0.03539200872182846,0.16968414187431335
4.0,4.0,0.4362308084964752,0.3771401643753052,0.49444255232810974
8.0,8.0,0.3393569588661194,0.319158673286438,0.3590999245643616
6.0,6.0,0.804344117641449,0.7749908566474915,0.8342006802558899
6.0,6.0,0.35532864928245544,0.2663688361644745,0.44538310170173645
3.0,3.0,0.1417604684829712,0.08421093225479126,0.20167849957942963
4.0,4.0,0.19919753074645996,0.1535908579826355,0.24567145109176636
2.0,7.0,0.20500895380973816,0.14318716526031494,0.27162182331085205
5.0,5.0,0.5548712015151978,0.5175547003746033,0.5895447134971619
8.0,9.0,0.3917469084262848,0.3819257318973541,0.40085747838020325
0.0,0.0,0.36090999841690063,0.31214940547943115,0.4074360728263855
1.0,4.0,0.230417400598526,0.2136664092540741,0.24638685584068298
2.0,5.0,0.827449381351471,0.7742186784744263,0.8834981918334961
4.0,4.0,0.7384103536605835,0.6839873790740967,0.7900273203849792
3.0,3.0,0.37351343035697937,0.331333726644516,0.4165095388889313
3.0,5.0,0.11295013874769211,0.0641922876238823,0.15726140141487122
1.0,1.0,0.33119508624076843,0.25705522298812866,0.39793941378593445
7.0,7.0,0.12901413440704346,0.0362117700278759,0.21706372499465942
6.0,6.0,0.1769735962152481,0.1343124955892563,0.2213388979434967
7.0,7.0,0.8555331230163574,0.8150589466094971,0.8922933340072632
0.0,0.0,0.11735303699970245,0.06557420641183853,0.17045167088508606
5.0,5.0,0.19389057159423828,0.12297392636537552,0.26680004596710205
5.0,5.0,0.024733886122703552,0.002964498708024621,0.04673178866505623
6.0,6.0,0.3952130973339081,0.35393285751342773,0.4374925494194031
9.0,9.0,0.5230435132980347,0.451788991689682,0.5941151976585388
1.0,1.0,0.2666872441768646,0.2220979928970337,0.3095921277999878
1.0,1.0,0.06409596651792526,0.033609386533498764,0.09424155205488205
1.0,1.0,0.5417316555976868,0.45707547664642334,0.6245369911193848
2.0,7.0,1.322959065437317,1.3086762428283691,1.3368877172470093
2.0,2.0,0.6004204154014587,0.5623587965965271,0.6404554843902588
3.0,3.0,0.5680882334709167,0.5158394575119019,0.6195303201675415
2.0,2.0,0.31910914182662964,0.2366783618927002,0.4043334424495697
1.0,1.0,0.12346691638231277,0.07919684052467346,0.16582268476486206
9.0,9.0,0.021253008395433426,0.0003988367097917944,0.04284549504518509
6.0,8.0,0.1453855186700821,0.1093553900718689,0.17907780408859253
7.0,7.0,0.1694403737783432,0.11130058020353317,0.23010092973709106
0.0,0.0,0.4550871253013611,0.41048264503479004,0.4991135895252228
3.0,3.0,0.8870526552200317,0.8635551333427429,0.9116636514663696
1.0,1.0,0.21666468679904938,0.14479053020477295,0.2893053889274597
2.0,9.0,0.5451846122741699,0.5138830542564392,0.5749648809432983
4.0,4.0,0.42763516306877136,0.396549791097641,0.4565812349319458
4.0,4.0,0.5043402910232544,0.4506683349609375,0.5571122169494629
8.0,8.0,0.1832006424665451,0.13231682777404785,0.2377045750617981
5.0,5.0,0.13273097574710846,0.11544035375118256,0.15177491307258606
1.0,1.0,0.43504589796066284,0.40887144207954407,0.45947906374931335
0.0,0.0,0.053760938346385956,0.004024907946586609,0.10155955702066422
1.0,1.0,1.0531630516052246,0.9927051067352295,1.116005778312683
4.0,4.0,0.4538838565349579,0.4391365647315979,0.4683254063129425
1.0,1.0,0.33315369486808777,0.286236047744751,0.37796491384506226
3.0,3.0,0.47760602831840515,0.4240640103816986,0.5329668521881104
0.0,0.0,0.19610631465911865,0.1382739394903183,0.2534406781196594
1.0,1.0,0.16492430865764618,0.12290998548269272,0.20362764596939087
3.0,8.0,0.05836427956819534,0.018773429095745087,0.09699054062366486
5.0,5.0,0.39128902554512024,0.330346941947937,0.4521176517009735
1.0,1.0,0.47547757625579834,0.4253264367580414,0.5283894538879395
8.0,8.0,0.2775438129901886,0.22400568425655365,0.32931259274482727
8.0,8.0,0.4623081386089325,0.4529728889465332,0.471187949180603
5.0,5.0,0.23304028809070587,0.15659482777118683,0.3135553300380707
0.0,0.0,0.27982112765312195,0.20286473631858826,0.35841554403305054
0.0,0.0,0.2514166533946991,0.17064112424850464,0.3357582688331604
0.0,0.0,0.44302788376808167,0.39645689725875854,0.49240025877952576
7.0,9.0,0.44786337018013,0.3935416638851166,0.4996888041496277
0.0,0.0,0.3674055337905884,0.339034765958786,0.3960682451725006
2.0,2.0,0.2792550325393677,0.20904091000556946,0.34790438413619995
4.0,4.0,0.5459432601928711,0.5017836093902588,0.5929361581802368
5.0,5.0,0.4328266978263855,0.3903258144855499,0.4756709933280945
3.0,3.0,0.09737084805965424,0.018298909068107605,0.1780470907688141
5.0,5.0,0.24605713784694672,0.1789669692516327,0.31527742743492126
6.0,6.0,0.359096497297287,0.34786394238471985,0.37010103464126587
1.0,1.0,0.2436983585357666,0.22224484384059906,0.2652561068534851
4.0,4.0,1.1655319929122925,1.1227391958236694,1.2097622156143188
2.0,2.0,0.5364990830421448,0.5178713798522949,0.555543065071106
5.0,5.0,0.4015309512615204,0.34400680661201477,0.4561048150062561
2.0,7.0,0.22173868119716644,0.17022760212421417,0.2736552357673645
0.0,0.0,0.5038595795631409,0.44401952624320984,0.5622559189796448
6.0,6.0,0.33395665884017944,0.2657501697540283,0.40153253078460693
2.0,2.0,0.29438480734825134,0.23269228637218475,0.35610634088516235
5.0,5.0,0.25504830479621887,0.19435416162014008,0.3180042505264282
7.0,7.0,0.33390185236930847,0.2625129222869873,0.40626996755599976
2.0,2.0,0.8111847639083862,0.7815517783164978,0.8389968276023865
8.0,8.0,0.5851632356643677,0.5046635270118713,0.6649597883224487
0.0,0.0,0.028198586776852608,0.002237575128674507,0.05384846776723862
3.0,3.0,0.604920506477356,0.5182947516441345,0.6932879686355591
6.0,7.0,0.5325310230255127,0.5050646066665649,0.5601450800895691
7.0,4.0,0.46546441316604614,0.3984982371330261,0.5353728532791138
4.0,4.0,0.1176600381731987,0.08863049000501633,0.14777758717536926
6.0,6.0,0.06121322885155678,0.030272196978330612,0.09052649885416031
2.0,2.0,0.23774433135986328,0.15646322071552277,0.311457097530365
3.0,2.0,0.6169509291648865,0.5621213912963867,0.6704707145690918
8.0,8.0,0.5621168613433838,0.5123969316482544,0.6116533279418945
3.0,3.0,0.26794952154159546,0.23335519433021545,0.3015165328979492
8.0,9.0,0.44905704259872437,0.3774515986442566,0.5260436534881592
3.0,9.0,0.05481138825416565,0.0012622915674000978,0.10906634479761124
2.0,2.0,0.7726438045501709,0.7204881310462952,0.8288667798042297
4.0,4.0,0.16225096583366394,0.11617913842201233,0.20878496766090393
0.0,0.0,0.6237801909446716,0.5428013801574707,0.7022169232368469
2.0,2.0,0.047588247805833817,0.034220971167087555,0.06052059307694435
4.0,4.0,0.6595657467842102,0.6192953586578369,0.7001854181289673
8.0,9.0,0.507542610168457,0.43481525778770447,0.574769139289856
3.0,3.0,0.34036314487457275,0.305995374917984,0.37645816802978516
7.0,7.0,0.8109152913093567,0.730238676071167,0.8896832466125488
2.0,2.0,0.3611766993999481,0.3150857090950012,0.4096200168132782
3.0,3.0,0.7035655379295349,0.6540534496307373,0.7523185610771179
4.0,4.0,0.7726485729217529,0.7112612724304199,0.8379406332969666
8.0,8.0,0.03875152766704559,0.0011339605553075671,0.07583628594875336
2.0,2.0,0.13689406216144562,0.09521457552909851,0.1764320284128189
6.0,7.0,0.06601689010858536,0.016542738303542137,0.11655646562576294
6.0,6.0,0.3663347065448761,0.33390501141548157,0.3992779850959778
1.0,1.0,0.5969962477684021,0.5817126631736755,0.612117350101471
6.0,6.0,0.29962560534477234,0.26655566692352295,0.3320009410381317
8.0,8.0,0.06943037360906601,0.0029621028807014227,0.13730785250663757
7.0,9.0,0.6529328227043152,0.568544864654541,0.7318161129951477
8.0,8.0,0.4760935306549072,0.419811487197876,0.528218686580658
0.0,0.0,0.3815523386001587,0.3364768922328949,0.4253237247467041
2.0,2.0,0.17126090824604034,0.09093192964792252,0.25310224294662476
3.0,3.0,0.7095019817352295,0.6488766670227051,0.771422266960144
1.0,1.0,0.1347976177930832,0.10425997525453568,0.16424576938152313
1.0,1.0,0.3187118172645569,0.22874698042869568,0.405021607875824
3.0,3.0,0.5323222875595093,0.48325538635253906,0.5804136395454407
2.0,2.0,0.3101624548435211,0.25886788964271545,0.36259937286376953
4.0,4.0,0.22469095885753632,0.14252319931983948,0.3062056005001068
4.0,4.0,0.3158198893070221,0.2807634472846985,0.35204017162323
2.0,2.0,0.15475907921791077,0.06816864013671875,0.23935183882713318
1.0,1.0,0.330706924200058,0.29817020893096924,0.3619503080844879
8.0,8.0,0.19661228358745575,0.14616486430168152,0.2493971586227417
6.0,6.0,0.0633341521024704,0.016493335366249084,0.11091441661119461
2.0,8.0,0.23533329367637634,0.19522680342197418,0.2745935916900635
7.0,9.0,0.4888453483581543,0.4384929835796356,0.5398478507995605
7.0,7.0,0.34403181076049805,0.2741776704788208,0.41006243228912354
5.0,5.0,0.3695693612098694,0.30047959089279175,0.43165287375450134
2.0,2.0,0.3018578886985779,0.23478728532791138,0.36924853920936584
6.0,5.0,0.13805106282234192,0.06901348382234573,0.2061435878276825
1.0,1.0,0.08535588532686234,0.04650876671075821,0.12468554079532623
8.0,9.0,0.4893946051597595,0.4577530324459076,0.5201429128646851
1.0,1.0,0.6211069226264954,0.5606229901313782,0.6788821816444397
6.0,6.0,0.15943054854869843,0.11518815159797668,0.2035510092973709
1.0,1.0,0.4082617163658142,0.3782006800174713,0.43739914894104004
4.0,4.0,0.09162136912345886,0.06375552713871002,0.1179579421877861
1.0,1.0,0.8844448924064636,0.8695212006568909,0.8986348509788513
5.0,8.0,0.06382694840431213,0.051551759243011475,0.07621145248413086
0.0,0.0,0.15702636539936066,0.09101686626672745,0.22319595515727997
2.0,2.0,0.6847773194313049,0.6611341238021851,0.7084494233131409
8.0,8.0,0.18819797039031982,0.154746413230896,0.22314786911010742
3.0,3.0,0.9660362601280212,0.9183318614959717,1.0148272514343262
6.0,6.0,0.8406301140785217,0.8032004237174988,0.8800710439682007
0.0,0.0,0.05936197191476822,0.0002029931201832369,0.11892864108085632
3.0,3.0,0.19469590485095978,0.13732627034187317,0.2553430199623108
8.0,8.0,0.26092982292175293,0.24277059733867645,0.278588205575943
2.0,7.0,0.682242751121521,0.6521404981613159,0.7140331268310547
1.0,1.0,0.7063769102096558,0.6584108471870422,0.7539205551147461
7.0,7.0,0.056525010615587234,0.013396977446973324,0.09856592118740082
1.0,1.0,0.4422869086265564,0.4277328848838806,0.4557226896286011
2.0,2.0,0.5033161044120789,0.44240111112594604,0.562119722366333
1.0,1.0,0.7899564504623413,0.7483325004577637,0.8313121795654297
7.0,7.0,0.8388906121253967,0.7707879543304443,0.9084060192108154
8.0,8.0,0.378433495759964,0.3376062214374542,0.419699102640152
5.0,5.0,0.45940256118774414,0.4108751714229584,0.5077325701713562
3.0,3.0,0.4057266116142273,0.3314347267150879,0.4794180989265442
7.0,9.0,0.06201386824250221,0.019402574747800827,0.10239256918430328
4.0,4.0,0.7660030722618103,0.7206441164016724,0.8132410049438477
7.0,7.0,0.1349795162677765,0.11318016797304153,0.1566566526889801
4.0,4.0,0.6368013024330139,0.6251670122146606,0.6478734612464905
1.0,1.0,1.3819812536239624,1.334017038345337,1.4315190315246582
3.0,3.0,0.5604609251022339,0.5097658038139343,0.6131166815757751
6.0,6.0,0.45973435044288635,0.39274024963378906,0.5279111266136169
5.0,5.0,0.8732839822769165,0.8148506879806519,0.9346328973770142
1.0,9.0,0.5194225311279297,0.4778255224227905,0.5593136548995972
4.0,4.0,0.8493502140045166,0.8317728042602539,0.8677825927734375
2.0,2.0,0.23381614685058594,0.16005904972553253,0.3041929602622986
8.0,8.0,0.043734967708587646,0.0023984224535524845,0.08400032669305801
0.0,0.0,0.3407491147518158,0.31688636541366577,0.36416923999786377
9.0,9.0,0.35566967725753784,0.3252943158149719,0.3853778541088104
4.0,4.0,0.08488985896110535,0.01936621591448784,0.14362622797489166
6.0,6.0,0.45299094915390015,0.40259069204330444,0.50337815284729
7.0,9.0,0.411746621131897,0.35781097412109375,0.4663792550563812
6.0,6.0,0.8201795816421509,0.7833197116851807,0.8556826710700989
6.0,1.0,0.30290400981903076,0.2661953270435333,0.33931776881217957
6.0,8.0,0.9134288430213928,0.8927640914916992,0.9338824152946472
2.0,2.0,0.9334238767623901,0.8899310231208801,0.9801546931266785
3.0,3.0,0.7176600098609924,0.6766008138656616,0.7602588534355164
3.0,3.0,0.8787872195243835,0.7995325922966003,0.9571449756622314
3.0,3.0,0.32329168915748596,0.28633347153663635,0.35886305570602417
0.0,0.0,0.032512471079826355,0.003690358716994524,0.06080608814954758
8.0,8.0,0.26771727204322815,0.21965883672237396,0.3169352412223816
6.0,6.0,0.3521516025066376,0.3116573989391327,0.3938005268573761
5.0,5.0,0.26626938581466675,0.20743799209594727,0.32469943165779114
3.0,3.0,0.6075254678726196,0.5527681112289429,0.6617719531059265
5.0,9.0,0.07246576249599457,0.03854459896683693,0.10457997769117355
2.0,2.0,0.16913865506649017,0.11337266862392426,0.2230391502380371
4.0,7.0,0.2386859953403473,0.18931220471858978,0.28564074635505676
7.0,7.0,0.4849872291088104,0.40963250398635864,0.5615043640136719
6.0,6.0,0.52372145652771,0.5051653981208801,0.5434278249740601
6.0,6.0,0.5240848064422607,0.4609552323818207,0.5879453420639038
6.0,6.0,0.23958051204681396,0.1632273644208908,0.31361502408981323
6.0,6.0,0.33621421456336975,0.2983083426952362,0.37651363015174866
2.0,8.0,0.6422792077064514,0.5985214710235596,0.687583863735199
0.0,0.0,1.0793733596801758,1.05843985080719,1.1000514030456543
0.0,0.0,0.05592827498912811,0.021347777917981148,0.09270414710044861
7.0,7.0,0.4635178744792938,0.4186714291572571,0.5081327557563782
7.0,7.0,0.05903828889131546,0.002927775727584958,0.11507591605186462
1.0,1.0,0.6833134889602661,0.6171871423721313,0.7520943284034729
6.0,6.0,0.5480493903160095,0.5006495118141174,0.5951641798019409
5.0,5.0,0.21999675035476685,0.16730673611164093,0.2744302451610565
2.0,2.0,0.09152249246835709,0.054945096373558044,0.12758585810661316
7.0,7.0,0.3715515434741974,0.3061048090457916,0.44022130966186523
5.0,8.0,0.9936025142669678,0.9659368991851807,1.0214595794677734
4.0,4.0,0.18803279101848602,0.15548540651798248,0.21959960460662842
1.0,6.0,0.5431711077690125,0.5191166400909424,0.5661755800247192
5.0,8.0,0.08721809834241867,0.0242284145206213,0.14687740802764893
1.0,1.0,0.12319133430719376,0.09393467754125595,0.1527184695005417
2.0,2.0,0.2484092265367508,0.2091691642999649,0.28842687606811523
1.0,1.0,0.4681631922721863,0.4261346459388733,0.5096045136451721
6.0,6.0,0.8930628299713135,0.8289525508880615,0.9575784802436829
1.0,1.0,0.27912619709968567,0.22317300736904144,0.33653324842453003
7.0,7.0,0.5174341201782227,0.43997064232826233,0.5951613187789917
1.0,1.0,0.5660088658332825,0.515551745891571,0.6129181981086731
2.0,2.0,0.026638610288500786,0.004636095836758614,0.04879157245159149
4.0,2.0,0.4992223083972931,0.4114421606063843,0.5853498578071594
7.0,7.0,0.0786629468202591,0.04613786190748215,0.11111713945865631
6.0,6.0,0.039463769644498825,0.0024322564713656902,0.07672017067670822
7.0,7.0,0.0964624285697937,0.04837372153997421,0.1459520012140274
5.0,8.0,0.2683066129684448,0.23330146074295044,0.30298417806625366
9.0,9.0,0.6764128804206848,0.6491549611091614,0.7016847729682922
7.0,7.0,0.43701592087745667,0.4018312096595764,0.47241073846817017
1.0,1.0,0.6518206000328064,0.605177104473114,0.6998751163482666
5.0,8.0,0.38388845324516296,0.3042755722999573,0.46434205770492554
8.0,4.0,0.2612888216972351,0.21169660985469818,0.314636766910553
2.0,2.0,0.01626593805849552,0.0017529255710542202,0.030468566343188286
8.0,8.0,0.15096303820610046,0.11625819653272629,0.1855381727218628
3.0,3.0,0.11588338017463684,0.09847307205200195,0.1324228197336197
0.0,0.0,0.2699457108974457,0.22203290462493896,0.3173373341560364
9.0,9.0,0.20686380565166473,0.13424471020698547,0.2802613377571106
4.0,4.0,0.25969794392585754,0.18332865834236145,0.33891981840133667
6.0,1.0,0.13679257035255432,0.1221083328127861,0.15136277675628662
2.0,2.0,0.21256816387176514,0.14845755696296692,0.2876526117324829
9.0,9.0,1.050673484802246,0.9787225127220154,1.1215567588806152
4.0,4.0,0.6164217591285706,0.5572220087051392,0.6764729619026184
5.0,5.0,0.7420170903205872,0.6744208931922913,0.8101053833961487
7.0,7.0,0.35497966408729553,0.3069567382335663,0.40522095561027527
7.0,7.0,0.3307712972164154,0.30216357111930847,0.35830339789390564
6.0,6.0,0.072834312915802,0.008683941327035427,0.14169463515281677
7.0,7.0,0.6114349961280823,0.564220130443573,0.6581112146377563
3.0,3.0,0.2682919502258301,0.2140534520149231,0.32131296396255493
2.0,2.0,0.44690585136413574,0.4080028235912323,0.48955193161964417
3.0,4.0,0.8077066540718079,0.7669247984886169,0.8460609912872314
4.0,4.0,0.5597506165504456,0.5192805528640747,0.6017653346061707
0.0,0.0,0.7247945666313171,0.6879204511642456,0.7617509365081787
6.0,6.0,0.03330652043223381,0.010885324329137802,0.0552259236574173
7.0,7.0,0.7882329225540161,0.7453855872154236,0.8314595818519592
2.0,2.0,0.7683920860290527,0.6978233456611633,0.8384029269218445
8.0,8.0,1.4612362384796143,1.4219869375228882,1.5008554458618164
7.0,7.0,0.09641459584236145,0.024489663541316986,0.16868367791175842
5.0,3.0,0.14663682878017426,0.09739400446414948,0.1989625096321106
8.0,8.0,0.9839615225791931,0.9475410580635071,1.0207690000534058
5.0,8.0,0.03634079545736313,0.0010278602130711079,0.07648690044879913
5.0,5.0,0.031111042946577072,0.022348806262016296,0.03973224014043808
0.0,0.0,0.530156672000885,0.4984222650527954,0.5617273449897766
3.0,3.0,0.6555743217468262,0.6138375997543335,0.6945019364356995
0.0,0.0,0.7302697896957397,0.6666359305381775,0.7947685718536377
4.0,4.0,0.4210277497768402,0.36183780431747437,0.4819745123386383
7.0,9.0,0.6641993522644043,0.5797511339187622,0.7503782510757446
6.0,6.0,0.12606388330459595,0.09912128746509552,0.15246880054473877
4.0,4.0,0.09491921216249466,0.041853927075862885,0.14951340854167938
5.0,5.0,0.2879831790924072,0.24362093210220337,0.3304100036621094
0.0,0.0,0.7577827572822571,0.7139431238174438,0.8029277324676514
3.0,3.0,0.4275088310241699,0.39626452326774597,0.45902219414711
5.0,5.0,1.1384553909301758,1.0970852375030518,1.181796908378601
2.0,2.0,0.027058258652687073,0.0043991380371153355,0.05037917196750641
4.0,4.0,0.1703144609928131,0.10637728124856949,0.2315848171710968
1.0,1.0,0.5817044377326965,0.49303188920021057,0.6688585877418518
2.0,7.0,0.22642472386360168,0.17648202180862427,0.27652043104171753
3.0,3.0,0.7191402912139893,0.6910587549209595,0.7497169971466064
4.0,4.0,0.04866764321923256,0.000651625741738826,0.09843655675649643
4.0,4.0,0.18226934969425201,0.138877272605896,0.2260088324546814
6.0,6.0,1.356965184211731,1.3061001300811768,1.4096108675003052
3.0,3.0,0.15769068896770477,0.06775689870119095,0.24586233496665955
2.0,2.0,0.944904625415802,0.8954755663871765,0.9915375113487244
1.0,1.0,0.44755691289901733,0.41816580295562744,0.47727322578430176
8.0,1.0,0.495850145816803,0.44527319073677063,0.5448625087738037
6.0,6.0,0.36877694725990295,0.2894194424152374,0.4500870406627655
3.0,3.0,0.19906353950500488,0.15409238636493683,0.24162280559539795
6.0,6.0,0.02911055088043213,0.0063238441944122314,0.051461607217788696
9.0,9.0,0.42412808537483215,0.3686629831790924,0.4829786717891693
7.0,4.0,0.11682901531457901,0.10019204765558243,0.13450707495212555
7.0,7.0,0.44891345500946045,0.4158426821231842,0.48221006989479065
3.0,3.0,0.08579396456480026,0.056031957268714905,0.11456109583377838
2.0,7.0,0.7358047366142273,0.7147336006164551,0.7581295371055603
2.0,2.0,0.13547860085964203,0.11362531781196594,0.15827341377735138
7.0,7.0,0.40377452969551086,0.3628138601779938,0.44675111770629883
